q,bm25,tfidf,lsi_50,lsi_100,lsi_150,lsi_200,lsi_250,lsi_300,lsi_350,lsi_400,lda_50,lda_100,lda_150,lda_200,lda_250,lda_300,lda_350,lda_400
q18,1.0,0.3333333333333333,0.0,0.26264953503719357,0.43067655807339306,0.43067655807339306,0.43067655807339306,0.43067655807339306,0.43067655807339306,0.43067655807339306,0.0,0.0,0.38685280723454163,0.43067655807339306,0.2559580248098155,0.43067655807339306,0.3333333333333333,0.5
q19,1.0,1.0,0.31546487678572877,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
q2,0.5963695240976605,0.7122022163932721,0.6154448704444341,0.7263129555190702,0.7220232678327335,0.7270640113468849,0.7237346025509639,0.7223349183226763,0.7197073334045397,0.7193683541633772,0.3241006696401736,0.24916319895495528,0.3502041234972438,0.026110895934757794,0.310435646223403,0.16236253002073725,0.3129841862905463,0.2727169352808984
q20,0.8640141435192219,0.7128543116388717,0.9365622454097836,0.9221733210813453,0.9121764428002865,0.8622701764633487,0.7801891103232226,0.8393406830904416,0.841978346626438,0.837063552660618,0.5978390845355126,0.9427099990323233,0.9883494922377941,0.5872673113632243,0.9365622454097836,0.9847642883174091,0.9427099990323233,0.38962294489422283
q21,0.6378337515551729,0.7532985370891038,0.744756747628879,0.7369458814395037,0.7383150293104439,0.7395985077204632,0.7631574742896005,0.7429799107959293,0.7815128077556045,0.7207085610772632,0.5740445151678636,0.4455980313838132,0.4720265151177266,0.4270093511995837,0.4722781427605564,0.45925060302387427,0.4540599557298447,0.47078565495931435
q22,0.4857911337200121,0.664228595125391,0.6064052260379816,0.6792669821756494,0.6759233547671007,0.6774793882982524,0.6780776729320027,0.6743208178489757,0.6747875259463332,0.6702944982872914,0.3241006696401736,0.24916319895495528,0.3942560064302087,0.24552804215343255,0.26164668654675943,0.42883151065737196,0.3129841862905463,0.29520080973335994
q23,0.687759061895117,0.6386626431383781,0.6484193915623784,0.6654424682714165,0.6475906123039823,0.6443173700767891,0.7452734465349473,0.7474836871481029,0.7487357142424174,0.7420629036760225,0.6666216648242783,0.7405795339714419,0.0,0.7332219412234002,0.6447569027943726,0.4473993200259618,0.0,0.18154689310929883
q24,0.6934264036172708,0.8154648767857288,0.5,0.6577324383928644,0.8154648767857288,0.8154648767857288,0.8154648767857288,0.8154648767857288,0.8154648767857288,0.8154648767857288,0.0,0.5,0.12232527105911302,1.0,0.6279790124049077,0.6394714728255649,0.317575066379576,0.16666666666666666
q25,0.7188554509079655,0.5033564334229012,0.8815753980658202,0.7692695762677015,0.7347741988241259,0.768547794306176,0.732171035252115,0.773931038225175,0.7383825733986976,0.6776626958520436,0.8236977907591884,0.8714506333136843,0.8712487145822805,0.8307616033544755,0.7342674750137471,0.4702312294075142,0.7372369906806169,0.8266795446642098
q26,0.77718309137545,0.7424121740974345,0.9097737585282613,0.8882054521199406,0.8520680490950857,0.8166930219280366,0.8166930219280366,0.8202738749454875,0.8208984738465455,0.8198738251172732,0.8258025736771687,0.8767797876708722,0.6940613618676413,0.9177032696313764,0.8852191030840748,0.8396607096619909,0.8921394335458778,0.9253604495492254
q27,0.0,0.5508231047523733,0.6885288809404666,0.7331606370557567,0.6377057761880933,0.7100065411388917,0.633730243169987,0.6252498143744771,0.6900841486479742,0.6182026903468295,0.7491706877259864,0.4924511923209976,0.5508231047523733,0.5508231047523733,0.34753068574288004,0.3060794869560989,0.0,0.5508231047523733
q28,1.0,0.26264953503719357,0.0,0.26264953503719357,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.3562071871080222,0.5,0.43067655807339306,0.6309297535714575,0.5,0.6309297535714575
q29,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
q3,0.6315876598715695,0.7293339042425406,0.632637373146461,0.659260958506539,0.627183325355452,0.6433786950026913,0.7346830609495157,0.7487357142424174,0.777664185829426,0.6367627838123167,0.6666216648242783,0.745370549423946,0.2635855801298456,0.5246988845868055,0.6353403545696364,0.0,0.2373663098659297,0.2156790931242462
q4,1.0,1.0,0.6177044566833191,1.0,0.8154648767857288,0.8154648767857288,0.8154648767857288,0.8154648767857288,0.8154648767857288,0.8154648767857288,0.19342640361727081,0.7153382790366966,0.6199062332840657,1.0,1.0,1.0,0.8154648767857288,1.0
